"","name","size","resellPrice","sellDate","day","date","sellMonth"
"226","adidas Yeezy Boost 350 V2 Zebra",9,575,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"227","adidas Yeezy Boost 350 V2 Zebra",11.5,675,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"228","adidas Yeezy Boost 350 V2 Zebra",8,505,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"229","adidas Yeezy Boost 350 V2 Zebra",8,505,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"230","adidas Yeezy Boost 350 V2 Zebra",7,640,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"231","adidas Yeezy Boost 350 V2 Zebra",9.5,635,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"232","adidas Yeezy Boost 350 V2 Zebra",13,635,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"233","adidas Yeezy Boost 350 V2 Zebra",10,635,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"234","adidas Yeezy Boost 350 V2 Zebra",6.5,640,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"235","adidas Yeezy Boost 350 V2 Zebra",7,650,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"236","adidas Yeezy Boost 350 V2 Zebra",9.5,598,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"237","adidas Yeezy Boost 350 V2 Zebra",12,691,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"238","adidas Yeezy Boost 350 V2 Zebra",11,675,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"239","adidas Yeezy Boost 350 V2 Zebra",12.5,726,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"240","adidas Yeezy Boost 350 V2 Zebra",9,580,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"241","adidas Yeezy Boost 350 V2 Zebra",6,721,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"242","adidas Yeezy Boost 350 V2 Zebra",8,530,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"243","adidas Yeezy Boost 350 V2 Zebra",10,608,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"244","adidas Yeezy Boost 350 V2 Zebra",10,635,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"245","adidas Yeezy Boost 350 V2 Zebra",6,702,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"246","adidas Yeezy Boost 350 V2 Zebra",10.5,606,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"247","adidas Yeezy Boost 350 V2 Zebra",10,573,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"248","adidas Yeezy Boost 350 V2 Zebra",4.5,681,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"249","adidas Yeezy Boost 350 V2 Zebra",4,745,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"250","adidas Yeezy Boost 350 V2 Zebra",4,766,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"251","adidas Yeezy Boost 350 V2 Zebra",10,640,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"252","adidas Yeezy Boost 350 V2 Zebra",10,600,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"253","adidas Yeezy Boost 350 V2 Zebra",10.5,650,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"254","adidas Yeezy Boost 350 V2 Zebra",12.5,900,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"255","adidas Yeezy Boost 350 V2 Zebra",14,720,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"256","adidas Yeezy Boost 350 V2 Zebra",12.5,900,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"257","adidas Yeezy Boost 350 V2 Zebra",10,597,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"258","adidas Yeezy Boost 350 V2 Zebra",9,575,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"259","adidas Yeezy Boost 350 V2 Zebra",10.5,605,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"260","adidas Yeezy Boost 350 V2 Zebra",5.5,945,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"261","adidas Yeezy Boost 350 V2 Zebra",5,930,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"262","adidas Yeezy Boost 350 V2 Zebra",10.5,629,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"263","adidas Yeezy Boost 350 V2 Zebra",9.5,568,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"264","adidas Yeezy Boost 350 V2 Zebra",11.5,616,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"265","adidas Yeezy Boost 350 V2 Zebra",10,585,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"266","adidas Yeezy Boost 350 V2 Zebra",10.5,589,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"267","adidas Yeezy Boost 350 V2 Zebra",9,560,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"268","adidas Yeezy Boost 350 V2 Zebra",9.5,560,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"269","adidas Yeezy Boost 350 V2 Zebra",11,633,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"270","adidas Yeezy Boost 350 V2 Zebra",9.5,616,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"271","adidas Yeezy Boost 350 V2 Zebra",9.5,626,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"272","adidas Yeezy Boost 350 V2 Zebra",9,550,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"273","adidas Yeezy Boost 350 V2 Zebra",8,520,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"274","adidas Yeezy Boost 350 V2 Zebra",10.5,585,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"275","adidas Yeezy Boost 350 V2 Zebra",11.5,615,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"276","adidas Yeezy Boost 350 V2 Zebra",9,541,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"277","adidas Yeezy Boost 350 V2 Zebra",8.5,535,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"278","adidas Yeezy Boost 350 V2 Zebra",11.5,632,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"279","adidas Yeezy Boost 350 V2 Zebra",8.5,530,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"280","adidas Yeezy Boost 350 V2 Zebra",10,595,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"281","adidas Yeezy Boost 350 V2 Zebra",11,591,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"282","adidas Yeezy Boost 350 V2 Zebra",8,515,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"283","adidas Yeezy Boost 350 V2 Zebra",10.5,605,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"284","adidas Yeezy Boost 350 V2 Zebra",9.5,595,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"285","adidas Yeezy Boost 350 V2 Zebra",11.5,660,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"286","adidas Yeezy Boost 350 V2 Zebra",17,746,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"287","adidas Yeezy Boost 350 V2 Zebra",16,750,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"288","adidas Yeezy Boost 350 V2 Zebra",13.5,665,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"289","adidas Yeezy Boost 350 V2 Zebra",9,548,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"290","adidas Yeezy Boost 350 V2 Zebra",9,549,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"291","adidas Yeezy Boost 350 V2 Zebra",8.5,560,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"292","adidas Yeezy Boost 350 V2 Zebra",12,616,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"293","adidas Yeezy Boost 350 V2 Zebra",7.5,558,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"294","adidas Yeezy Boost 350 V2 Zebra",10.5,590,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"295","adidas Yeezy Boost 350 V2 Zebra",9.5,599,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"296","adidas Yeezy Boost 350 V2 Zebra",12,629,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"297","adidas Yeezy Boost 350 V2 Zebra",8,520,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"298","adidas Yeezy Boost 350 V2 Zebra",12,629,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"299","adidas Yeezy Boost 350 V2 Zebra",10.5,600,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"300","adidas Yeezy Boost 350 V2 Zebra",8,516,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"301","adidas Yeezy Boost 350 V2 Zebra",9,580,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"302","adidas Yeezy Boost 350 V2 Zebra",11.5,631,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"303","adidas Yeezy Boost 350 V2 Zebra",12,660,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"304","adidas Yeezy Boost 350 V2 Zebra",4,760,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"305","adidas Yeezy Boost 350 V2 Zebra",4.5,730,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"306","adidas Yeezy Boost 350 V2 Zebra",13,626,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"307","adidas Yeezy Boost 350 V2 Zebra",11.5,611,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"308","adidas Yeezy Boost 350 V2 Zebra",8,535,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"309","adidas Yeezy Boost 350 V2 Zebra",11,641,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"310","adidas Yeezy Boost 350 V2 Zebra",10.5,585,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"311","adidas Yeezy Boost 350 V2 Zebra",11,625,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"312","adidas Yeezy Boost 350 V2 Zebra",10,589,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"313","adidas Yeezy Boost 350 V2 Zebra",7,600,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"314","adidas Yeezy Boost 350 V2 Zebra",9,574,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"315","adidas Yeezy Boost 350 V2 Zebra",9.5,595,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"316","adidas Yeezy Boost 350 V2 Zebra",5.5,730,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"317","adidas Yeezy Boost 350 V2 Zebra",8.5,550,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"318","adidas Yeezy Boost 350 V2 Zebra",9.5,580,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"319","adidas Yeezy Boost 350 V2 Zebra",9,565,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"320","adidas Yeezy Boost 350 V2 Zebra",10,601,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"321","adidas Yeezy Boost 350 V2 Zebra",7.5,555,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"322","adidas Yeezy Boost 350 V2 Zebra",7.5,550,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"323","adidas Yeezy Boost 350 V2 Zebra",9.5,630,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"324","adidas Yeezy Boost 350 V2 Zebra",9.5,615,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"325","adidas Yeezy Boost 350 V2 Zebra",8.5,560,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"326","adidas Yeezy Boost 350 V2 Zebra",6,850,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"327","adidas Yeezy Boost 350 V2 Zebra",4.5,1000,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"328","adidas Yeezy Boost 350 V2 Zebra",6.5,879,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"329","adidas Yeezy Boost 350 V2 Zebra",5.5,735,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"330","adidas Yeezy Boost 350 V2 Zebra",12.5,776,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"331","adidas Yeezy Boost 350 V2 Zebra",16,747,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"332","adidas Yeezy Boost 350 V2 Zebra",9,612,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"333","adidas Yeezy Boost 350 V2 Zebra",9,575,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"334","adidas Yeezy Boost 350 V2 Zebra",9,600,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"335","adidas Yeezy Boost 350 V2 Zebra",6,740,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"336","adidas Yeezy Boost 350 V2 Zebra",9.5,635,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"337","adidas Yeezy Boost 350 V2 Zebra",10.5,645,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"338","adidas Yeezy Boost 350 V2 Zebra",8,565,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"339","adidas Yeezy Boost 350 V2 Zebra",9.5,622,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"340","adidas Yeezy Boost 350 V2 Zebra",11.5,610,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"341","adidas Yeezy Boost 350 V2 Zebra",8.5,564,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"342","adidas Yeezy Boost 350 V2 Zebra",8,550,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"343","adidas Yeezy Boost 350 V2 Zebra",12,679,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"344","adidas Yeezy Boost 350 V2 Zebra",10,615,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"345","adidas Yeezy Boost 350 V2 Zebra",11.5,675,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"346","adidas Yeezy Boost 350 V2 Zebra",9,575,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"347","adidas Yeezy Boost 350 V2 Zebra",4,560,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"348","adidas Yeezy Boost 350 V2 Zebra",14,617,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"349","adidas Yeezy Boost 350 V2 Zebra",9,595,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"350","adidas Yeezy Boost 350 V2 Zebra",13,660,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"351","adidas Yeezy Boost 350 V2 Zebra",8.5,600,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"352","adidas Yeezy Boost 350 V2 Zebra",11,611,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"353","adidas Yeezy Boost 350 V2 Zebra",5,710,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"354","adidas Yeezy Boost 350 V2 Zebra",12,628,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"355","adidas Yeezy Boost 350 V2 Zebra",9,595,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"356","adidas Yeezy Boost 350 V2 Zebra",9,571,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"357","adidas Yeezy Boost 350 V2 Zebra",8.5,561,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"358","adidas Yeezy Boost 350 V2 Zebra",9,597,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"359","adidas Yeezy Boost 350 V2 Zebra",10,589,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"360","adidas Yeezy Boost 350 V2 Zebra",7,629,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"361","adidas Yeezy Boost 350 V2 Zebra",10.5,649,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"362","adidas Yeezy Boost 350 V2 Zebra",6,725,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"363","adidas Yeezy Boost 350 V2 Zebra",7,635,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"364","adidas Yeezy Boost 350 V2 Zebra",9,585,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"365","adidas Yeezy Boost 350 V2 Zebra",10,622,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"366","adidas Yeezy Boost 350 V2 Zebra",9,585,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"367","adidas Yeezy Boost 350 V2 Zebra",11.5,635,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"368","adidas Yeezy Boost 350 V2 Zebra",12,669,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"369","adidas Yeezy Boost 350 V2 Zebra",7,640,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"370","adidas Yeezy Boost 350 V2 Zebra",9,605,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"371","adidas Yeezy Boost 350 V2 Zebra",9.5,628,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"372","adidas Yeezy Boost 350 V2 Zebra",10.5,622,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"373","adidas Yeezy Boost 350 V2 Zebra",10.5,607,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"374","adidas Yeezy Boost 350 V2 Zebra",10,627,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"375","adidas Yeezy Boost 350 V2 Zebra",8,550,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"376","adidas Yeezy Boost 350 V2 Zebra",8,540,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"377","adidas Yeezy Boost 350 V2 Zebra",9,580,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"378","adidas Yeezy Boost 350 V2 Zebra",9,600,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"379","adidas Yeezy Boost 350 V2 Zebra",5.5,765,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"380","adidas Yeezy Boost 350 V2 Zebra",11,642,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"381","adidas Yeezy Boost 350 V2 Zebra",8.5,565,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"382","adidas Yeezy Boost 350 V2 Zebra",14,1000,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"383","adidas Yeezy Boost 350 V2 Zebra",5,940,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"384","adidas Yeezy Boost 350 V2 Zebra",12,660,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"385","adidas Yeezy Boost 350 V2 Zebra",11,678,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"386","adidas Yeezy Boost 350 V2 Zebra",12,650,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"387","adidas Yeezy Boost 350 V2 Zebra",10,625,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"388","adidas Yeezy Boost 350 V2 Zebra",10.5,626,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"389","adidas Yeezy Boost 350 V2 Zebra",10.5,640,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"390","adidas Yeezy Boost 350 V2 Zebra",6,702,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"391","adidas Yeezy Boost 350 V2 Zebra",9,577,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"392","adidas Yeezy Boost 350 V2 Zebra",10,609,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"393","adidas Yeezy Boost 350 V2 Zebra",11,670,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"394","adidas Yeezy Boost 350 V2 Zebra",11,660,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"395","adidas Yeezy Boost 350 V2 Zebra",7.5,610,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"396","adidas Yeezy Boost 350 V2 Zebra",10.5,630,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"397","adidas Yeezy Boost 350 V2 Zebra",10,650,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"398","adidas Yeezy Boost 350 V2 Zebra",9.5,635,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"399","adidas Yeezy Boost 350 V2 Zebra",12,650,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"400","adidas Yeezy Boost 350 V2 Zebra",7,640,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"401","adidas Yeezy Boost 350 V2 Zebra",10,630,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"402","adidas Yeezy Boost 350 V2 Zebra",9.5,637,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"403","adidas Yeezy Boost 350 V2 Zebra",9,600,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"404","adidas Yeezy Boost 350 V2 Zebra",11,660,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"405","adidas Yeezy Boost 350 V2 Zebra",12,670,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"406","adidas Yeezy Boost 350 V2 Zebra",9,595,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"407","adidas Yeezy Boost 350 V2 Zebra",10,625,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"408","adidas Yeezy Boost 350 V2 Zebra",9,610,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"409","adidas Yeezy Boost 350 V2 Zebra",5.5,765,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"410","adidas Yeezy Boost 350 V2 Zebra",12,682,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"411","adidas Yeezy Boost 350 V2 Zebra",4.5,760,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"412","adidas Yeezy Boost 350 V2 Zebra",11.5,660,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"413","adidas Yeezy Boost 350 V2 Zebra",9.5,643,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"414","adidas Yeezy Boost 350 V2 Zebra",5,800,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"415","adidas Yeezy Boost 350 V2 Zebra",10.5,635,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"416","adidas Yeezy Boost 350 V2 Zebra",12,686,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"417","adidas Yeezy Boost 350 V2 Zebra",8,569,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"418","adidas Yeezy Boost 350 V2 Zebra",12,695,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"419","adidas Yeezy Boost 350 V2 Zebra",9.5,622,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"420","adidas Yeezy Boost 350 V2 Zebra",6,1500,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"421","adidas Yeezy Boost 350 V2 Zebra",5,900,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"422","adidas Yeezy Boost 350 V2 Zebra",5,800,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"423","adidas Yeezy Boost 350 V2 Zebra",12,641,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"424","adidas Yeezy Boost 350 V2 Zebra",8,550,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"425","adidas Yeezy Boost 350 V2 Zebra",8,565,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"426","adidas Yeezy Boost 350 V2 Zebra",10.5,640,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"427","adidas Yeezy Boost 350 V2 Zebra",10,620,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"428","adidas Yeezy Boost 350 V2 Zebra",8.5,605,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"429","adidas Yeezy Boost 350 V2 Zebra",5,799,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"430","adidas Yeezy Boost 350 V2 Zebra",12,641,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"431","adidas Yeezy Boost 350 V2 Zebra",7,632,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"432","adidas Yeezy Boost 350 V2 Zebra",5,800,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"433","adidas Yeezy Boost 350 V2 Zebra",11.5,650,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"434","adidas Yeezy Boost 350 V2 Zebra",8,560,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"435","adidas Yeezy Boost 350 V2 Zebra",9.5,625,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"436","adidas Yeezy Boost 350 V2 Zebra",9,565,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"437","adidas Yeezy Boost 350 V2 Zebra",9.5,630,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"438","adidas Yeezy Boost 350 V2 Zebra",9.5,624,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"439","adidas Yeezy Boost 350 V2 Zebra",13,686,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"440","adidas Yeezy Boost 350 V2 Zebra",8,575,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"441","adidas Yeezy Boost 350 V2 Zebra",7,600,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"442","adidas Yeezy Boost 350 V2 Zebra",9.5,630,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"443","adidas Yeezy Boost 350 V2 Zebra",5,699,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"444","adidas Yeezy Boost 350 V2 Zebra",8,545,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"445","adidas Yeezy Boost 350 V2 Zebra",8,558,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"446","adidas Yeezy Boost 350 V2 Zebra",12,655,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"447","adidas Yeezy Boost 350 V2 Zebra",17,825,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"448","adidas Yeezy Boost 350 V2 Zebra",11,675,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"449","adidas Yeezy Boost 350 V2 Zebra",11,641,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"450","adidas Yeezy Boost 350 V2 Zebra",8,536,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"451","adidas Yeezy Boost 350 V2 Zebra",11.5,650,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"452","adidas Yeezy Boost 350 V2 Zebra",12,680,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"453","adidas Yeezy Boost 350 V2 Zebra",9.5,645,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"454","adidas Yeezy Boost 350 V2 Zebra",6.5,900,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
"455","adidas Yeezy Boost 350 V2 Zebra",4,800,2017-10-11,"Wednesday"," October 11, 2017","Oct 2017"
