"","name","size","resellPrice","sellDate","day","date","sellMonth","model","color","retailPrice","releaseDate","releaseMonth","resellPercentage"
"7559","adidas Yeezy Boost 750 Triple Black",11,950,2017-08-23,"Wednesday"," August 23, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.71428571428571
"7560","adidas Yeezy Boost 750 Triple Black",14,1900,2017-08-22,"Tuesday"," August 22, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",4.42857142857143
"7561","adidas Yeezy Boost 750 Triple Black",9,1092,2017-08-21,"Monday"," August 21, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",2.12
"7562","adidas Yeezy Boost 750 Triple Black",11,946,2017-08-21,"Monday"," August 21, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.70285714285714
"7563","adidas Yeezy Boost 750 Triple Black",10,914,2017-08-18,"Friday"," August 18, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.61142857142857
"7564","adidas Yeezy Boost 750 Triple Black",9,1020,2017-08-16,"Wednesday"," August 16, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.91428571428571
"7565","adidas Yeezy Boost 750 Triple Black",10,901,2017-08-15,"Tuesday"," August 15, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.57428571428571
"7566","adidas Yeezy Boost 750 Triple Black",8,1050,2017-08-15,"Tuesday"," August 15, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",2
"7567","adidas Yeezy Boost 750 Triple Black",6,1517,2017-08-12,"Saturday"," August 12, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",3.33428571428571
"7568","adidas Yeezy Boost 750 Triple Black",6,1500,2017-08-11,"Friday"," August 11, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7569","adidas Yeezy Boost 750 Triple Black",11,956,2017-08-10,"Thursday"," August 10, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.73142857142857
"7570","adidas Yeezy Boost 750 Triple Black",6,1250,2017-08-09,"Wednesday"," August 9, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",2.57142857142857
"7571","adidas Yeezy Boost 750 Triple Black",7,974,2017-08-07,"Monday"," August 7, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.78285714285714
"7572","adidas Yeezy Boost 750 Triple Black",10,900,2017-08-07,"Monday"," August 7, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.57142857142857
"7573","adidas Yeezy Boost 750 Triple Black",10,969,2017-08-05,"Saturday"," August 5, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.76857142857143
"7574","adidas Yeezy Boost 750 Triple Black",8,960,2017-08-04,"Friday"," August 4, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.74285714285714
"7575","adidas Yeezy Boost 750 Triple Black",10,937,2017-08-04,"Friday"," August 4, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.67714285714286
"7576","adidas Yeezy Boost 750 Triple Black",6,1250,2017-08-03,"Thursday"," August 3, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",2.57142857142857
"7577","adidas Yeezy Boost 750 Triple Black",12,1075,2017-08-02,"Wednesday"," August 2, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",2.07142857142857
"7578","adidas Yeezy Boost 750 Triple Black",10,930,2017-08-02,"Wednesday"," August 2, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.65714285714286
"7579","adidas Yeezy Boost 750 Triple Black",9,975,2017-08-01,"Tuesday"," August 1, 2017","Aug 2017","750","black",350,2015-12-19,"Dec 2015",1.78571428571429
"7580","adidas Yeezy Boost 750 Triple Black",7,800,2017-07-31,"Monday"," July 31, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.28571428571429
"7581","adidas Yeezy Boost 750 Triple Black",6,850,2017-07-31,"Monday"," July 31, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.42857142857143
"7582","adidas Yeezy Boost 750 Triple Black",6,1250,2017-07-29,"Saturday"," July 29, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",2.57142857142857
"7583","adidas Yeezy Boost 750 Triple Black",10,900,2017-07-27,"Thursday"," July 27, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.57142857142857
"7584","adidas Yeezy Boost 750 Triple Black",8,956,2017-07-24,"Monday"," July 24, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.73142857142857
"7585","adidas Yeezy Boost 750 Triple Black",11,930,2017-07-24,"Monday"," July 24, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.65714285714286
"7586","adidas Yeezy Boost 750 Triple Black",11,945,2017-07-21,"Friday"," July 21, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.7
"7587","adidas Yeezy Boost 750 Triple Black",9,972,2017-07-20,"Thursday"," July 20, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.77714285714286
"7588","adidas Yeezy Boost 750 Triple Black",10,976,2017-07-19,"Wednesday"," July 19, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.78857142857143
"7589","adidas Yeezy Boost 750 Triple Black",10,950,2017-07-17,"Monday"," July 17, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.71428571428571
"7590","adidas Yeezy Boost 750 Triple Black",7,950,2017-07-12,"Wednesday"," July 12, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.71428571428571
"7591","adidas Yeezy Boost 750 Triple Black",12,940,2017-07-12,"Wednesday"," July 12, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.68571428571429
"7592","adidas Yeezy Boost 750 Triple Black",12,920,2017-07-11,"Tuesday"," July 11, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.62857142857143
"7593","adidas Yeezy Boost 750 Triple Black",9,1029,2017-07-11,"Tuesday"," July 11, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.94
"7594","adidas Yeezy Boost 750 Triple Black",9,970,2017-07-10,"Monday"," July 10, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.77142857142857
"7595","adidas Yeezy Boost 750 Triple Black",8,950,2017-07-10,"Monday"," July 10, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.71428571428571
"7596","adidas Yeezy Boost 750 Triple Black",11,900,2017-07-07,"Friday"," July 7, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.57142857142857
"7597","adidas Yeezy Boost 750 Triple Black",11,1000,2017-07-06,"Thursday"," July 6, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.85714285714286
"7598","adidas Yeezy Boost 750 Triple Black",6,800,2017-07-06,"Thursday"," July 6, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.28571428571429
"7599","adidas Yeezy Boost 750 Triple Black",12,930,2017-07-05,"Wednesday"," July 5, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",1.65714285714286
"7600","adidas Yeezy Boost 750 Triple Black",8,1050,2017-07-05,"Wednesday"," July 5, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",2
"7601","adidas Yeezy Boost 750 Triple Black",15,2052,2017-07-03,"Monday"," July 3, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",4.86285714285714
"7602","adidas Yeezy Boost 750 Triple Black",6,1277,2017-07-02,"Sunday"," July 2, 2017","Jul 2017","750","black",350,2015-12-19,"Dec 2015",2.64857142857143
"7603","adidas Yeezy Boost 750 Triple Black",6,1250,2017-06-30,"Friday"," June 30, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",2.57142857142857
"7604","adidas Yeezy Boost 750 Triple Black",8,1025,2017-06-30,"Friday"," June 30, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.92857142857143
"7605","adidas Yeezy Boost 750 Triple Black",8,851,2017-06-29,"Thursday"," June 29, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.43142857142857
"7606","adidas Yeezy Boost 750 Triple Black",12,920,2017-06-27,"Tuesday"," June 27, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.62857142857143
"7607","adidas Yeezy Boost 750 Triple Black",12,900,2017-06-27,"Tuesday"," June 27, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.57142857142857
"7608","adidas Yeezy Boost 750 Triple Black",12,899,2017-06-22,"Thursday"," June 22, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.56857142857143
"7609","adidas Yeezy Boost 750 Triple Black",10,895,2017-06-22,"Thursday"," June 22, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.55714285714286
"7610","adidas Yeezy Boost 750 Triple Black",9,1025,2017-06-22,"Thursday"," June 22, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.92857142857143
"7611","adidas Yeezy Boost 750 Triple Black",8,1023,2017-06-21,"Wednesday"," June 21, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.92285714285714
"7612","adidas Yeezy Boost 750 Triple Black",10,1040,2017-06-21,"Wednesday"," June 21, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.97142857142857
"7613","adidas Yeezy Boost 750 Triple Black",15,1750,2017-06-16,"Friday"," June 16, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",4
"7614","adidas Yeezy Boost 750 Triple Black",8,1022,2017-06-15,"Thursday"," June 15, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.92
"7615","adidas Yeezy Boost 750 Triple Black",10,1100,2017-06-15,"Thursday"," June 15, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",2.14285714285714
"7616","adidas Yeezy Boost 750 Triple Black",9,1050,2017-06-15,"Thursday"," June 15, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",2
"7617","adidas Yeezy Boost 750 Triple Black",10,1119,2017-06-14,"Wednesday"," June 14, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",2.19714285714286
"7618","adidas Yeezy Boost 750 Triple Black",11,1050,2017-06-14,"Wednesday"," June 14, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",2
"7619","adidas Yeezy Boost 750 Triple Black",9,970,2017-06-13,"Tuesday"," June 13, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.77142857142857
"7620","adidas Yeezy Boost 750 Triple Black",9,884,2017-06-12,"Monday"," June 12, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.52571428571429
"7621","adidas Yeezy Boost 750 Triple Black",10,1125,2017-06-09,"Friday"," June 9, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",2.21428571428571
"7622","adidas Yeezy Boost 750 Triple Black",10,1050,2017-06-09,"Friday"," June 9, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",2
"7623","adidas Yeezy Boost 750 Triple Black",9,999,2017-06-07,"Wednesday"," June 7, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.85428571428571
"7624","adidas Yeezy Boost 750 Triple Black",10,1050,2017-06-05,"Monday"," June 5, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",2
"7625","adidas Yeezy Boost 750 Triple Black",10,990,2017-06-04,"Sunday"," June 4, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",1.82857142857143
"7626","adidas Yeezy Boost 750 Triple Black",11,1075,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",2.07142857142857
"7627","adidas Yeezy Boost 750 Triple Black",10,1075,2017-06-01,"Thursday"," June 1, 2017","Jun 2017","750","black",350,2015-12-19,"Dec 2015",2.07142857142857
"7628","adidas Yeezy Boost 750 Triple Black",10,1025,2017-05-30,"Tuesday"," May 30, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.92857142857143
"7629","adidas Yeezy Boost 750 Triple Black",11,1099,2017-05-25,"Thursday"," May 25, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",2.14
"7630","adidas Yeezy Boost 750 Triple Black",9,1020,2017-05-25,"Thursday"," May 25, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.91428571428571
"7631","adidas Yeezy Boost 750 Triple Black",6,1500,2017-05-25,"Thursday"," May 25, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7632","adidas Yeezy Boost 750 Triple Black",8,1020,2017-05-23,"Tuesday"," May 23, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.91428571428571
"7633","adidas Yeezy Boost 750 Triple Black",9,1050,2017-05-22,"Monday"," May 22, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",2
"7634","adidas Yeezy Boost 750 Triple Black",11,925,2017-05-19,"Friday"," May 19, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.64285714285714
"7635","adidas Yeezy Boost 750 Triple Black",6,1500,2017-05-19,"Friday"," May 19, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7636","adidas Yeezy Boost 750 Triple Black",11,1075,2017-05-16,"Tuesday"," May 16, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",2.07142857142857
"7637","adidas Yeezy Boost 750 Triple Black",15,1700,2017-05-15,"Monday"," May 15, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",3.85714285714286
"7638","adidas Yeezy Boost 750 Triple Black",11,1099,2017-05-11,"Thursday"," May 11, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",2.14
"7639","adidas Yeezy Boost 750 Triple Black",10,1100,2017-05-11,"Thursday"," May 11, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",2.14285714285714
"7640","adidas Yeezy Boost 750 Triple Black",11,950,2017-05-11,"Thursday"," May 11, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.71428571428571
"7641","adidas Yeezy Boost 750 Triple Black",6,1250,2017-05-11,"Thursday"," May 11, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",2.57142857142857
"7642","adidas Yeezy Boost 750 Triple Black",11,1100,2017-05-10,"Wednesday"," May 10, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",2.14285714285714
"7643","adidas Yeezy Boost 750 Triple Black",10,1150,2017-05-10,"Wednesday"," May 10, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",2.28571428571429
"7644","adidas Yeezy Boost 750 Triple Black",6,1000,2017-05-08,"Monday"," May 8, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.85714285714286
"7645","adidas Yeezy Boost 750 Triple Black",11,1050,2017-05-08,"Monday"," May 8, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",2
"7646","adidas Yeezy Boost 750 Triple Black",12,950,2017-05-08,"Monday"," May 8, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.71428571428571
"7647","adidas Yeezy Boost 750 Triple Black",10,986,2017-05-07,"Sunday"," May 7, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.81714285714286
"7648","adidas Yeezy Boost 750 Triple Black",11,975,2017-05-05,"Friday"," May 5, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.78571428571429
"7649","adidas Yeezy Boost 750 Triple Black",10,995,2017-05-05,"Friday"," May 5, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.84285714285714
"7650","adidas Yeezy Boost 750 Triple Black",6,1500,2017-05-03,"Wednesday"," May 3, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7651","adidas Yeezy Boost 750 Triple Black",6,1500,2017-05-03,"Wednesday"," May 3, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7652","adidas Yeezy Boost 750 Triple Black",6,1500,2017-05-03,"Wednesday"," May 3, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7653","adidas Yeezy Boost 750 Triple Black",6,1500,2017-05-03,"Wednesday"," May 3, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7654","adidas Yeezy Boost 750 Triple Black",6,1500,2017-05-03,"Wednesday"," May 3, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7655","adidas Yeezy Boost 750 Triple Black",9,1001,2017-05-02,"Tuesday"," May 2, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.86
"7656","adidas Yeezy Boost 750 Triple Black",10,1015,2017-05-02,"Tuesday"," May 2, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.9
"7657","adidas Yeezy Boost 750 Triple Black",10,1017,2017-05-01,"Monday"," May 1, 2017","May 2017","750","black",350,2015-12-19,"Dec 2015",1.90571428571429
"7658","adidas Yeezy Boost 750 Triple Black",12,855,2017-04-27,"Thursday"," April 27, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.44285714285714
"7659","adidas Yeezy Boost 750 Triple Black",10,1049,2017-04-26,"Wednesday"," April 26, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.99714285714286
"7660","adidas Yeezy Boost 750 Triple Black",11,1111,2017-04-25,"Tuesday"," April 25, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.17428571428571
"7661","adidas Yeezy Boost 750 Triple Black",14,1950,2017-04-25,"Tuesday"," April 25, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",4.57142857142857
"7662","adidas Yeezy Boost 750 Triple Black",8,1001,2017-04-25,"Tuesday"," April 25, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.86
"7663","adidas Yeezy Boost 750 Triple Black",11,983,2017-04-24,"Monday"," April 24, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.80857142857143
"7664","adidas Yeezy Boost 750 Triple Black",8,1049,2017-04-24,"Monday"," April 24, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.99714285714286
"7665","adidas Yeezy Boost 750 Triple Black",14,1750,2017-04-24,"Monday"," April 24, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",4
"7666","adidas Yeezy Boost 750 Triple Black",8,1048,2017-04-20,"Thursday"," April 20, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.99428571428571
"7667","adidas Yeezy Boost 750 Triple Black",9,1275,2017-04-19,"Wednesday"," April 19, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.64285714285714
"7668","adidas Yeezy Boost 750 Triple Black",7,866,2017-04-18,"Tuesday"," April 18, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.47428571428571
"7669","adidas Yeezy Boost 750 Triple Black",9,1130,2017-04-18,"Tuesday"," April 18, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.22857142857143
"7670","adidas Yeezy Boost 750 Triple Black",10,1097,2017-04-14,"Friday"," April 14, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.13428571428571
"7671","adidas Yeezy Boost 750 Triple Black",9,1125,2017-04-13,"Thursday"," April 13, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.21428571428571
"7672","adidas Yeezy Boost 750 Triple Black",7,986,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.81714285714286
"7673","adidas Yeezy Boost 750 Triple Black",7,916,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.61714285714286
"7674","adidas Yeezy Boost 750 Triple Black",10,955,2017-04-12,"Wednesday"," April 12, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.72857142857143
"7675","adidas Yeezy Boost 750 Triple Black",12,1150,2017-04-11,"Tuesday"," April 11, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.28571428571429
"7676","adidas Yeezy Boost 750 Triple Black",11,1099,2017-04-11,"Tuesday"," April 11, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.14
"7677","adidas Yeezy Boost 750 Triple Black",10,1095,2017-04-11,"Tuesday"," April 11, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.12857142857143
"7678","adidas Yeezy Boost 750 Triple Black",9,1180,2017-04-10,"Monday"," April 10, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.37142857142857
"7679","adidas Yeezy Boost 750 Triple Black",9,1200,2017-04-06,"Thursday"," April 6, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.42857142857143
"7680","adidas Yeezy Boost 750 Triple Black",11,951,2017-04-06,"Thursday"," April 6, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.71714285714286
"7681","adidas Yeezy Boost 750 Triple Black",12,925,2017-04-06,"Thursday"," April 6, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",1.64285714285714
"7682","adidas Yeezy Boost 750 Triple Black",10,1075,2017-04-04,"Tuesday"," April 4, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.07142857142857
"7683","adidas Yeezy Boost 750 Triple Black",11,1100,2017-04-03,"Monday"," April 3, 2017","Apr 2017","750","black",350,2015-12-19,"Dec 2015",2.14285714285714
"7684","adidas Yeezy Boost 750 Triple Black",9,1190,2017-03-31,"Friday"," March 31, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.4
"7685","adidas Yeezy Boost 750 Triple Black",9,1150,2017-03-30,"Thursday"," March 30, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.28571428571429
"7686","adidas Yeezy Boost 750 Triple Black",8,980,2017-03-28,"Tuesday"," March 28, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",1.8
"7687","adidas Yeezy Boost 750 Triple Black",13,1160,2017-03-28,"Tuesday"," March 28, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.31428571428571
"7688","adidas Yeezy Boost 750 Triple Black",10,1030,2017-03-28,"Tuesday"," March 28, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",1.94285714285714
"7689","adidas Yeezy Boost 750 Triple Black",9,1148,2017-03-27,"Monday"," March 27, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.28
"7690","adidas Yeezy Boost 750 Triple Black",11,990,2017-03-27,"Monday"," March 27, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",1.82857142857143
"7691","adidas Yeezy Boost 750 Triple Black",11,1542,2017-03-24,"Friday"," March 24, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.40571428571429
"7692","adidas Yeezy Boost 750 Triple Black",10,1050,2017-03-22,"Wednesday"," March 22, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2
"7693","adidas Yeezy Boost 750 Triple Black",11,1050,2017-03-22,"Wednesday"," March 22, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2
"7694","adidas Yeezy Boost 750 Triple Black",13,1440,2017-03-22,"Wednesday"," March 22, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.11428571428571
"7695","adidas Yeezy Boost 750 Triple Black",12,1500,2017-03-22,"Wednesday"," March 22, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7696","adidas Yeezy Boost 750 Triple Black",11,1125,2017-03-21,"Tuesday"," March 21, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.21428571428571
"7697","adidas Yeezy Boost 750 Triple Black",13,1159,2017-03-21,"Tuesday"," March 21, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.31142857142857
"7698","adidas Yeezy Boost 750 Triple Black",11,1439,2017-03-21,"Tuesday"," March 21, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.11142857142857
"7699","adidas Yeezy Boost 750 Triple Black",9,1435,2017-03-21,"Tuesday"," March 21, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.1
"7700","adidas Yeezy Boost 750 Triple Black",8,1183,2017-03-20,"Monday"," March 20, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.38
"7701","adidas Yeezy Boost 750 Triple Black",10,1222,2017-03-20,"Monday"," March 20, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.49142857142857
"7702","adidas Yeezy Boost 750 Triple Black",11,1500,2017-03-20,"Monday"," March 20, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7703","adidas Yeezy Boost 750 Triple Black",11,1139,2017-03-20,"Monday"," March 20, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.25428571428571
"7704","adidas Yeezy Boost 750 Triple Black",11,1409,2017-03-19,"Sunday"," March 19, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.02571428571429
"7705","adidas Yeezy Boost 750 Triple Black",9,1500,2017-03-18,"Saturday"," March 18, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7706","adidas Yeezy Boost 750 Triple Black",8,1250,2017-03-18,"Saturday"," March 18, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.57142857142857
"7707","adidas Yeezy Boost 750 Triple Black",11,1500,2017-03-18,"Saturday"," March 18, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7708","adidas Yeezy Boost 750 Triple Black",7,1500,2017-03-18,"Saturday"," March 18, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7709","adidas Yeezy Boost 750 Triple Black",11,1250,2017-03-16,"Thursday"," March 16, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.57142857142857
"7710","adidas Yeezy Boost 750 Triple Black",11,1027,2017-03-16,"Thursday"," March 16, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",1.93428571428571
"7711","adidas Yeezy Boost 750 Triple Black",8,1060,2017-03-16,"Thursday"," March 16, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.02857142857143
"7712","adidas Yeezy Boost 750 Triple Black",9,1030,2017-03-16,"Thursday"," March 16, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",1.94285714285714
"7713","adidas Yeezy Boost 750 Triple Black",6,1049,2017-03-16,"Thursday"," March 16, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",1.99714285714286
"7714","adidas Yeezy Boost 750 Triple Black",8,1500,2017-03-16,"Thursday"," March 16, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7715","adidas Yeezy Boost 750 Triple Black",11,1500,2017-03-16,"Thursday"," March 16, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.28571428571429
"7716","adidas Yeezy Boost 750 Triple Black",10,1430,2017-03-15,"Wednesday"," March 15, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.08571428571429
"7717","adidas Yeezy Boost 750 Triple Black",6,2154,2017-03-15,"Wednesday"," March 15, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",5.15428571428571
"7718","adidas Yeezy Boost 750 Triple Black",10,1080,2017-03-14,"Tuesday"," March 14, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.08571428571429
"7719","adidas Yeezy Boost 750 Triple Black",13,1199,2017-03-13,"Monday"," March 13, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",2.42571428571429
"7720","adidas Yeezy Boost 750 Triple Black",8,1491,2017-03-13,"Monday"," March 13, 2017","Mar 2017","750","black",350,2015-12-19,"Dec 2015",3.26
